19	번리	0	3	토트넘홋스퍼
19	레스터시티	2	2	맨체스터유나이티드
20	토트넘홋스퍼	5	2	사우샘프턴
20	맨체스터유나이티드	2	2	번리
20	본머스	3	3	웨스트햄유나이티드
20	왓포드	2	1	레스터시티
20	웨스트브로미치알비언	0	0	에버튼
20	첼시	2	0	브라이튼&호브알비언
20	허더스필드타운	1	1	스토크시티
20	리버풀	5	0	스완지시티
20	뉴캐슬유나이티드	0	1	맨체스터시티
20	크리스털팰리스	2	3	아스널
21	뉴캐슬유나이티드	0	0	브라이튼&호브알비언
21	리버풀	2	1	레스터시티
21	본머스	2	1	에버튼
21	왓포드	1	2	스완지시티
21	첼시	5	0	스토크시티
21	허더스필드타운	0	0	번리
21	맨체스터유나이티드	0	0	사우샘프턴
21	크리스털팰리스	0	0	맨체스터시티
21	웨스트브로미치알비언	1	1	아스널
21	토트넘홋스퍼	1	1	웨스트햄유나이티드
22	브라이튼&호브알비언	2	2	본머스
22	레스터시티	3	0	허더스필드타운
22	번리	1	2	리버풀
22	스토크시티	0	1	뉴캐슬유나이티드
22	에버튼	0	2	맨체스터유나이티드
22	사우샘프턴	1	2	크리스털팰리스
22	스완지시티	0	2	토트넘홋스퍼
22	웨스트햄유나이티드	2	1	웨스트브로미치알비언
22	맨체스터시티	3	1	왓포드
22	아스널	2	2	첼시
23	뉴캐슬유나이티드	1	1	스완지시티
23	왓포드	2	2	사우샘프턴
23	웨스트브로미치알비언	2	0	브라이튼&호브알비언
23	첼시	0	0	레스터시티
23	크리스털팰리스	1	0	번리
23	허더스필드타운	1	4	웨스트햄유나이티드
23	토트넘홋스퍼	4	0	에버튼
23	본머스	2	1	아스널
23	리버풀	4	3	맨체스터시티
23	맨체스터유나이티드	3	0	스토크시티
24	브라이튼&호브알비언	0	4	첼시
24	레스터시티	2	0	왓포드
24	번리	0	1	맨체스터유나이티드
24	스토크시티	2	0	허더스필드타운
24	아스널	4	1	크리스털팰리스
24	에버튼	1	1	웨스트브로미치알비언
24	웨스트햄유나이티드	1	1	본머스
24	맨체스터시티	3	1	뉴캐슬유나이티드
24	사우샘프턴	1	1	토트넘홋스퍼
24	스완지시티	1	0	리버풀
25	스완지시티	3	1	아스널
25	웨스트햄유나이티드	1	1	크리스털팰리스
25	허더스필드타운	0	3	리버풀
25	뉴캐슬유나이티드	1	1	번리
25	사우샘프턴	1	1	브라이튼&호브알비언
25	에버튼	2	1	레스터시티
25	첼시	0	3	본머스
25	맨체스터시티	3	0	웨스트브로미치알비언
25	스토크시티	0	0	왓포드
25	토트넘홋스퍼	2	0	맨체스터유나이티드
26	번리	1	1	맨체스터시티
26	레스터시티	1	1	스완지시티
26	맨체스터유나이티드	2	0	허더스필드타운
26	본머스	2	1	스토크시티
26	브라이튼&호브알비언	3	1	웨스트햄유나이티드
26	웨스트브로미치알비언	2	3	사우샘프턴
26	아스널	5	1	에버튼
26	크리스털팰리스	1	1	뉴캐슬유나이티드
26	리버풀	2	2	토트넘홋스퍼
26	왓포드	4	1	첼시
27	토트넘홋스퍼	1	0	아스널
27	스완지시티	1	0	번리
27	스토크시티	1	1	브라이튼&호브알비언
27	에버튼	3	1	크리스털팰리스
27	웨스트햄유나이티드	2	0	왓포드
27	맨체스터시티	5	1	레스터시티
27	허더스필드타운	4	1	본머스
27	뉴캐슬유나이티드	1	0	맨체스터유나이티드
27	사우샘프턴	0	2	리버풀
27	첼시	3	0	웨스트브로미치알비언
28	레스터시티	1	1	스토크시티
28	리버풀	4	1	웨스트햄유나이티드
28	번리	1	1	사우샘프턴
28	본머스	2	2	뉴캐슬유나이티드
28	브라이튼&호브알비언	4	1	스완지시티
28	웨스트브로미치알비언	1	2	허더스필드타운
28	왓포드	1	0	에버튼
28	크리스털팰리스	0	1	토트넘홋스퍼
28	맨체스터유나이티드	2	1	첼시
28	아스널	0	3	맨체스터시티
29	번리	2	1	에버튼
29	레스터시티	1	1	본머스
29	사우샘프턴	0	0	스토크시티
